lemma|genuses
Klimadaten|[]
Klimaerwärmung|['f']
Klimaextremist|['m']
Klimaflüchtling|['m']
Klimafolge|['f']
Klimaforscher|['m']
Klimaforscherin|['f']
Klimaforschung|['f']
Klimagas|['n']
Klimagipfel|['m']
Klimahistoriker|['m']
Klimahysterie|['f']
Klimainvestition|['f']
Klimakatastrophe|['f']
Klimakiller|['m']
Klimakleber|['m']
Klimakleberin|['f']
Klimakonferenz|['f']
Klimakrise|['f']
Klimakterium|['n']
Klimakunde|['f']
Klimaleugner|['m']
Klimamerkmal|['n']
Klimamodell|['n']
Klimaneutralität|['f']
Klimanotstand|['m']
Klimaoptimum|['n']
Klimapessimum|['n']
Klimapolitik|['f']
Klimaprognose|['f']
Klimarechner|['m']
Klimaschaden|['m']
Klimaschutz|['m']
Klimaschutzgesetz|['n']
Klimaschutzkonferenz|['f']
Klimaschutzlücke|['f']
Klimaschutzmaßnahme|['f']
Klimaschutzvorgabe|['f']
Klimaschutzziel|['n']
Klimaschützer|['m']
Klimaschützerin|['f']
Klimasensibilität|['f']
Klimaskeptiker|['m']
Klimastreifen|['m']
Klimasystem|['n']
Klimatechnik|['f']
Klimaterrorist|['m']
Klimatologie|['f']
Klimatotherapie|['f']
Klimauhr|['f']
Klimaverhältnisse|[]
Klimawandel|['m']
Klimawandelleugner|['m']
Klimawandelleugnung|['f']
Klimawandelskeptiker|['m']
Klimawissenschaftler|['m']
Klimax|['f']
Klimazertifikat|['n']
Klimaziel|['n']
Klimazone|['f']
Klimbim|['m']
Klimmzug|['m']
Klimperkasten|['m']
Kline|['f']
Klinge|['f']
Klingel|['f']
Klingelberger|['m']
Klingelbeutel|['m']
Klingeldraht|['m']
Klingelei|['f']
Klingelknopf|['m']
Klingeln|['n']
Klingelputzen|['n']
Klingelschild|['n']
Klingelstreich|['m']
Klingelton|['m']
Klingelzeichen|['n']
Klingenberg|[]
Klingenparade|['f']
Klingenthal|[]
Klinger|[]
Klingone|['m']
Klingonin|['f']
Klingonisch|[]
Klinik|['f']
Klinikarzt|['m']
Klinikaufenthalt|['m']
Klinikclown|['m']
Kliniker|['m']
Klinikerin|['f']
Klinikgebäude|['n']
Klinikgelände|['n']
Klinikpersonal|['n']
Klinikum|['n']
Klinikumskapelle|['f']
Klinikärztin|['f']
Klinke|['f']
Klinkenputzer|['m']
Klinkenstecker|['m']
Klinker|['m']
Klinkerhaus|['n']
Klinkerriemchen|['n']
Klinometer|['n']
Klio|['f']
Klippe|['f']
Klipper|['m']
Klippfisch|['m']
Klippschule|['f']
Klirrfaktor|['m']
Klischee|['n']
Klischeebild|['n']
Klistier|['n']
Klit|['f']
Klitikon|['n']
Klitoridektomie|['f']
Klitoris|['f']
Klitorisvorhaut|['f']
Klitsche|['f']
Klo|['n']
Kloake|['f']
Kloakengestank|['m']
Kloakentheorie|['f']
Kloakentier|['n']
Kloben|['m']
Klobrille|['f']
Klobürste|['f']
Klodeckel|['m']
Klofenster|['n']
Klofrau|['f']
Klohäuschen|['n']
Klolektüre|['f']
Klomann|['m']
Klomuschel|['f']
Klon|['m']
Klonierung|['f']
Klonschaf|['n']
Klopapier|['n']
Klopapierrolle|['f']
Klopfalphabet|['n']
Klopfen|['n']
Klopfer|['m']
Klopfjagd|['f']
Klopfzeichen|['n']
Kloppe|['f']
Klops|['m']
Kloschüssel|['f']
Klose|[]
Klosett|['n']
Klosettbürste|['f']
Klosettfrau|['f']
Klosettmann|['m']
Klosettpapier|['n']
Klospruch|['m']
Klospülung|['f']
Kloster|['n']
Klosterbibliothek|['f']
Klosterformat|['n']
Klostergarten|['m']
Klostergewölbe|['n']
Klosterglocke|['f']
Klosterhof|['m']
Klosterkapelle|['f']
Klosterkirche|['f']
Klostermauer|['f']
Klosterneuburg|[]
Klosterpforte|['f']
Klosterruine|['f']
Klostersiedlung|['f']
Klostertod|['m']
Klosterwesen|['n']
Klosterzeit|['f']
Klosterziegel|['m']
Klothoide|['f']
Klotz|['m']
Klotzbeute|['f']
Klotzbeutenvolk|['n']
Klotür|['f']
Klowand|['f']
Kloß|['m']
Kloßbrühe|['f']
Kloßteig|['m']
Klub|['m']
Klubchef|['m']
Klubchefin|['f']
Klubhaus|['n']
Klubjacke|['f']
Klubkultur|['f']
Klubmitglied|['n']
Klubobfrau|['f']
Klubobmann|['m']
Klubsessel|['m']
Kluft|['f']
Kluge|[]
Klugheit|['f']
Klugscheißer|['m']
Klugscheißerei|['f']
Klugscheißerin|['f']
Klump|['m']
Klumpatsch|['m']
Klumpen|['m']
Klumpert|['n']
Klumpfuß|['m']
Klunker|['m']
Kluppe|['f']
Kluster|['m']
Kläffer|['m']
Kläger|['m']
Klägerin|['f']
Kläranlage|['f']
Klärgrube|['f']
Klärschlamm|['m']
Klärung|['f']
Klärungsversuch|['m']
Klärwerk|['n']
Kläuchen|['n']
Klönschnack|['m']
Klöppel|['m']
Klöpplerin|['f']
Klöten|[]
Klötzchen|['n']
Klötze|[]
Klügelei|['f']
Klümpchen|['n']
Klüngel|['m']
Klüngelei|['f']
Klüse|['f']
Klütz|[]
Klüver|['m']
Knabberzeug|['n']
Knabe|['m']
Knabenalt|['m']
Knabenchor|['m']
Knabenliebe|['f']
Knabenrealschule|['f']
Knabenschule|['f']
Knabensopran|['m']
Knabenstimme|['f']
Knabenzeit|['f']
Knack|['m']
Knackarsch|['m']
Knacker|['m']
Knackfrosch|['m']
Knacki|['m']
Knacklaut|['m']
Knacknuss|['f']
Knackpunkt|['m']
Knacks|['m']
Knackwurst|['f']
Knagge|['f']
Knall|['m']
Knallcharge|['f']
Knaller|['m']
Knallerbse|['f']
Knallfrosch|['m']
Knallgasexplosion|['f']
Knallkopf|['m']
Knallkörper|['m']
Knalltüte|['f']
Knallwelle|['f']
Knallzeuge|['m']
Knan|['m']
Knappe|['m']
Knappheit|['f']
Knappsack|['m']
Knarre|['f']
Knast|['m']
Knastbruder|['m']
Knaster|['m']
Knasti|['m']
Knastschwester|['f']
Knasttätowierung|['f']
Knatsch|['m']
Knauer|[]
Knauf|['m']
Knauserei|['f']
Knauserigkeit|['f']
Knausrigkeit|['f']
Knautschzone|['f']
Knebel|['m']
Knebelbart|['m']
Knebelvertrag|['m']
Knecht|['m']
Knechtschaft|['f']
Kneifer|['m']
Kneifzange|['f']
Kneipchen|['n']
Kneipe|['f']
Kneipenboden|['m']
Kneipengast|['m']
Kneipenschlägerei|['f']
Kneipentisch|['m']
Kneipier|['m']
Knesset|['f']
Knesset-Sprecher|['m']
Knessetabgeordneter|['m']
Knesseth|['f']
Knete|['f']
Kneter|['m']
Knetmasse|['f']
Knetteig|['m']
Knetung|['f']
Knick|['m']
Knickerbocker|['m']
Knickerigkeit|['f']
Knicklicht|['n']
Knickrigkeit|['f']
Knicks|['m']
Knie|['n']
Kniebank|['f']
Kniebeuge|['f']
Kniebeugen|['n']
Knieblessur|['f']
Kniefall|['m']
Kniegeige|['f']
Kniegelenk|['n']
Kniehose|['f']
Kniekehle|['f']
Knielage|['f']
Knies|[]
Kniescheibe|['f']
Knieschoner|['m']
Knieschützer|['m']
Kniestock|['m']
Kniestrumpf|['m']
Kniestück|['n']
Knieverletzung|['f']
Kniewärmer|['m']
Kniff|['m']
Knifte|['f']
Knigge|['m']
Knilch|['m']
Knirps|['m']
Knirschen|['n']
Knittel|['m']
Knitter|['m']
Knittlingen|[]
Knobel|['m']
Knobelbecher|['m']
Knoblauch|['m']
Knoblauchatem|['m']
Knoblauchbutter|['f']
Knoblauchgeruch|['m']
Knoblauchkröte|['f']
Knoblauchpille|['f']
Knoblauchpresse|['f']
Knoblauchzehe|['f']
Knochen|['m']
Knochenarbeit|['f']
Knochenbau|['m']
Knochenbeigabe|['f']
Knochenberg|['m']
Knochenbruch|['m']
Knochendichte|['f']
Knochendichtemessung|['f']
Knochenerkrankung|['f']
Knochenerweichung|['f']
Knochenfisch|['m']
Knochenfragment|['n']
Knochenfraß|['m']
Knochenfund|['m']
Knochengerüst|['n']
Knochengruppe|['f']
Knochenhauer|['m']
Knochenhauerin|['f']
Knochenjob|['m']
Knochenkrebs|['m']
Knochenmann|['m']
Knochenmark|['n']
Knochenmarkspende|['f']
Knochenmarkspender|['m']
Knochenmarkspenderin|['f']
Knochenmehl|['n']
Knochenrand|['m']
Knochenrest|['m']
Knochensplitter|['m']
Knochenstumpf|['m']
Knochenstück|['n']
Knochensystem|['m']
Knochensäge|['f']
Knochenteil|['n']
Knochenverletzung|['f']
Knochenvorsprung|['m']
Knochenwand|['f']
Knochenwerkzeug|['n']
Knock|['m' 'f']
Knock-out|['m']
Knolle|['f']
Knollenfrucht|['f']
Knollenfäule|['f']
Knopf|['m']
Knopfdruck|['m']
Knopfgabel|['f']
Knopfleiste|['f']
Knopfloch|['n']
Knopfmacher|['m']
Knopfmacherin|['f']
Knorpel|['m']
Knorpelfisch|['m']
Knorpelwerk|['n']
Knorren|['m']
Knospe|['f']
Knossos|[]
Knoten|['m']
Knotenpunkt|['m']
Knotenschnur|['f']
Knotenstock|['m']
Know-how|['n']
Knoxville|[]
Knubbel|['m']
Knud|[]
Knuddelbär|['m']
Knuff|['m']
Knuppauto|['n']
Knurrdarm|['m']
Knurrhahn|['m']
Knurrlaut|['m']
Knust|['m']
Knut|[]
Knute|['f']
Knutschfleck|['m']
Knutschkugel|['f']
Knutt|['m']
Knäblein|['n']
Knäcke|['n']
Knäckebrot|['n']
Knäuel|['m' 'n']
Knöchel|['m']
Knöchelchen|['n']
Knöchelgang|['m']
Knöchelholster|['n']
Knöchelverletzung|['f']
Knöcherlsulz|['f']
Knödel|['m']
Knöllchen|['n']
Knöpfle|[]
Knöpfli|[]
Knösel|['m']
Knöterichgewächs|['n']
Knüller|['m']
Knüppel|['m']
Knüppeldamm|['m']
Knüppelkuchen|['m']
Knüttel|['m']
Ko-Trainer|['m']
Ko-Trainerin|['f']
Koadaptation|['f']
Koagulation|['f']
Koala|['m']
Koalabär|['m']
Koaleszenz|['f']
Koalition|['f']
Koalitionsabkommen|['n']
Koalitionsausschuss|['m']
Koalitionsbildung|['f']
Koalitionsbruch|['m']
Koalitionsentscheidung|['f']
Koalitionskrieg|['m']
Koalitionskrise|['f']
Koalitionspakt|['m']
Koalitionspartei|['f']
Koalitionspartner|['m']
Koalitionspartnerin|['f']
Koalitionspoker|['m']
Koalitionspolitiker|['m']
Koalitionspolitikerin|['f']
Koalitionsregierung|['f']
Koalitionsvereinbarung|['f']
Koalitionsverhandlung|['f']
Koalitionsvertrag|['m']
Koalitionswechsel|['m']
Koalitionär|['m']
Koalitionärin|['f']
Koan|['n']
Koautor|['m']
Koautorin|['f']
Koaxialkabel|['n']
Kobalt|['n']
Kobaltglas|['n']
Kobaltlieferant|['m']
Kobaltverbindung|['f']
Koban|[]
Kobane|[]
Kobayashi-Maru-Test|['m']
Kobel|['m']
Koben|['m']
Kober|['m']
Koblenz|[]
Koblenzer|['m']
Koblenzerin|['f']
Kobold|['m']
Kobot|['m']
Kobra|['f']
Koch|['m' 'n']
Kochanleitung|['f']
Kochanweisung|['f']
Kochapfel|['m']
Kochbanane|['f']
Kochbeutel|['m']
Kochbirne|['f']
Kochbox|['f']
Kochbrühe|['f']
Kochbuch|['n']
Kochbutter|['f']
Kochecke|['f']
Kochemer|['m']
Kochen|['n']
Kocher|['m']
Kochete|['f']
Kochfeld|['n']
Kochfeuer|['n']
Kochgerät|['n']
Kochgeschirr|['n']
Kochhaube|['f']
Kochkessel|['m']
Kochkittel|['m']
Kochkunst|['f']
Kochkurs|['m']
Kochlöffel|['m']
Kochmütze|['f']
Kochnische|['f']
Kochplatte|['f']
Kochrezept|['n']
Kochsalat|['m']
Kochsalz|['n']
Kochsalzgehalt|['m']
Kochsalzlösung|['f']
Kochsalzverlust|['m']
Kochschule|['f']
Kochsendung|['f']
Kochshow|['f']
Kochtemperatur|['f']
Kochtopf|['m']
Kochtüte|['f']
Kochum|['n']
Kochutensil|['n']
Kochwasser|['n']
Kochwein|['m']
Kochwäsche|['f']
Koda|['f']
Kodder|['m']
Kodderschnauze|['f']
Kode|['m']
Kodein|['n']
Kodetheorie|['f']
Kodex|['m']
Kodiak|[]
Kodierung|['f']
Kodifikation|['f']
Kodikologie|['f']
Kodonostasion|['n']
Koedukation|['f']
Koeffizient|['m']
Koevolution|['f']
Koexistenz|['f']
Koexpression|['f']
Koffein|['n']
Koffer|['m']
Kofferdam|['m']
Kofferklausur|['f']
Kofferkuli|['m']
Kofferradio|['n']
Kofferraum|['m']
Kofferraumklappe|['f']
Kofferschlüssel|['m']
Kofferträger|['m']
Kofferträgerin|['f']
Kofferwort|['n']
Kogge|['f']
Kogi|[]
Kognak|['m']
Kognakflasche|['f']
Kognakglas|['n']
Kognat|['m']
Kognition|['f']
Kognitionswissenschaft|['f']
Kognomen|['n']
Kogo|['n']
Kohabitation|['f']
Kohat|[]
Kohelet|['m']
Koheleth|['m']
Kohfidisch|[]
Kohl|['m']
Kohlart|['f']
Kohldampf|['m']
Kohle|['f']
Kohleabbau|['m']
Kohleausstieg|['m']
Kohlebergwerk|['n']
Kohleexport|['m']
Kohlefeuer|['n']
Kohlefeuerung|['f']
Kohleförderung|['f']
Kohlegegner|['m']
Kohlegegnerin|['f']
Kohlegrube|['f']
Kohlehandel|['m']
Kohleheizung|['f']
Kohleherd|['m']
Kohleimport|['m']
Kohleimporteur|['m']
Kohleindustrie|['f']
Kohlekraftwerk|['n']
Kohlekumpel|['m']
Kohlelager|['n']
Kohlemeiler|['m']
Kohlemenge|['f']
Kohlemine|['f']
Kohlenbahn|['f']
Kohlenbecken|['n']
Kohlenbergbau|['m']
Kohlenbergwerk|['n']
Kohlendioxid|['n']
Kohlendioxidgehalt|['m']
Kohlendioxidspiegel|['m']
Kohlendioxyd|['n']
Kohleneimer|['m']
Kohlenfadenlampe|['f']
Kohlenfeuer|['n']
Kohlenförderung|['f']
Kohlengrube|['f']
Kohlenhandel|['m']
Kohlenherd|['m']
Kohlenhydrat|['n']
Kohlenkammer|['f']
Kohlenkeller|['m']
Kohlenkiste|['f']
Kohlenkrise|['f']
Kohlenmangel|['m']
Kohlenmonoxid|['n']
Kohlenmonoxidvergiftung|['f']
Kohlenmonoxyd|['n']
Kohlenmonoxydvergiftung|['f']
Kohlenpott|['m']
Kohlenschaufel|['f']
Kohlenschiff|['n']
Kohlenstaub|['m']
Kohlenstaubexplosion|['f']
Kohlenstoff|['m']
Kohlenstoffatom|['n']
Kohlenstoffchauvinismus|['m']
Kohlenstoffdioxid|['n']
Kohlenstofffaser|['f']
Kohlenstoffgehalt|['m']
Kohlenstoffmolekül|['n']
Kohlenstoffmonoxid|['n']
Kohlenstoffspeicher|['m']
Kohlenstoffverbindung|['f']
Kohlensäure|['f']
Kohlensäureester|['m']
Kohlenwasserstoff|['m']
Kohleofen|['m']
Kohlepapier|['n']
Kohlepreis|['m']
Kohlerechnung|['f']
Kohlestift|['m']
Kohlestrich|['m']
Kohlestrom|['m']
Kohletablette|['f']
Kohletransport|['m']
Kohleverbrauch|['m']
Kohleverstromung|['f']
Kohlevorkommen|['n']
Kohlevorrat|['m']
Kohlezug|['m']
Kohlfahrt|['f']
Kohlfisch|['m']
Kohlfuchs|['m']
Kohlgeruch|['m']
Kohlkopf|['m']
Kohlmeise|['f']
Kohlrabi|['m']
Kohlroulade|['f']
Kohlrübe|['f']
Kohlsorte|['f']
Kohlsprosse|['f']
Kohlweißling|['m']
Kohortativ|['m']
Kohorte|['f']
Kohte|['f']
Kohyponym|['n']
Kohärenz|['f']
Kohäsion|['f']
Koi|['m']
Koine|['f']
Koinzidenz|['f']
Koitus|['m']
Koje|['f']
Kojote|['m']
Kojotenfell|['n']
Koka|['f' 'n']
Kokaanbau|['m']
Kokablatt|['n']
Kokafeld|['n']
Kokain|['n']
Kokainbaron|['m']
Kokainboss|['m']
Kokainbriefchen|['n']
Kokainepidemie|['f']
Kokaingeschäft|['n']
Kokaingroßhändler|['m']
Kokainhandel|['m']
Kokainhändler|['m']
Kokainkartell|['n']
Kokainkönig|['m']
Kokainlabor|['n']
Kokainlieferung|['f']
Kokainmissbrauch|['m']
Kokainpreis|['m']
Kokainschmuggler|['m']
Kokainsendung|['f']
Kokainsucht|['f']
Kokainsüchtige|['f']
Kokainsüchtiger|['m']
Kokainwelle|['f']
Kokand|[]
Kokapflanzer|['m']
Kokarde|['f']
Kokastrauch|['m']
Kokerei|['f']
Koketterie|['f']
Kokille|['f']
Kokke|['f']
Kokkus|['m']
Kokolores|['m']
Kokon|['m']
Kokos|['n']
Kokosbutter|['f']
Kokosinseln|[]
Kokosmatte|['f']
Kokosmilch|['f']
Kokosnuss|['f']
Kokosnusspalme|['f']
Kokosnussschale|['f']
Kokospalme|['f']
Kokosplantage|['f']
Kokosreis|['m']
Kokosöl|['n']
Kokotte|['f']
Koks|['m' 'n']
Koksdealer|['m']
Kokse|['f']
Kokser|['m']
Kokserin|['f']
Koksheizung|['f']
Koksnase|['f']
Koksofen|['m']
Kola|['f']
Kolabaum|['m']
Kolanuss|['f']
Kolatsche|['f']
Kolben|['m']
Kolbenfresser|['m']
Kolbenhieb|['m']
Kolbenmaschine|['f']
Kolbenpumpe|['f']
Kolbenrückholfeder|['f']
Kolbenstoß|['m']
Kolbermoor|[]
Kolbinger|[]
Kolchizin|[]
Kolchos|['m' 'n']
Kolchose|['f']
Koleopterologie|['f']
Kolhapur|[]
Kolibri|['m']
Kolik|['f']
Kolja|[]
Kolkrabe|['m']
Kollaborateur|['m']
Kollaborateurin|['f']
Kollaboration|['f']
Kollagen|['n']
Kollaps|['m']
Kollapsologe|['m']
Kollapsologie|['f']
Kollar|['n']
Kollateralnutzen|['m']
Kollateralschaden|['m']
Kollation|['f']
Kolleg|['n']
Kollege|['m']
Kollegenschwein|['n']
Kolleggebühr|['f']
Kollegheft|['n']
Kollegialität|['f']
Kollegin|['f']
Kollegium|['n']
Kollegiumsmitglied|['n']
Kollekte|['f']
Kollektion|['f']
Kollektiv|['n']
Kollektivbewusstsein|['n']
Kollektivbildung|['f']
Kollektivität|['f']
Kollektivmord|['m']
Kollektivschuld|['f']
Kollektivstrafe|['f']
Kollektivum|['n']
Kollektivvertrag|['m']
Koller|['m']
Kollergang|['m']
Kollision|['f']
Kollisionskurs|['m']
Kollisionsresistenz|['f']
Kollo|['n']
Kollodium|['n']
Kollokabilität|['f']
Kollokation|['f']
Kollokationstest|['m']
Kolloquium|['n']
Kollusion|['f']
Kollyrium|['n']
Kolometrie|['f']
Kolon|['n']
Kolonaki|[]
Kolone|['m']
Koloniakübel|['m']
Kolonial-Deutsch|['n']
Kolonial-Sprache|['f']
Kolonialabteilung|['f']
Kolonialarmee|['f']
Kolonialausstellung|['f']
Kolonialbau|['m']
Kolonialbeamter|['m']
Kolonialbehörde|['f']
Kolonialbewegung|['f']
Kolonialbürokratie|['f']
Kolonialdeutsch|['n']
Kolonialeroberung|['f']
Kolonialgebiet|['n']
Kolonialgebäude|['n']
Kolonialgedanke|['m']
Kolonialgeschichte|['f']
Kolonialgesellschaft|['f']
Kolonialhauptstadt|['f']
Kolonialheer|['n']
Kolonialherr|['m']
Kolonialherrin|['f']
Kolonialherrschaft|['f']
Kolonialimperium|['n']
Kolonialismus|['m']
Kolonialismuskritiker|['m']
Kolonialist|['m']
Kolonialistin|['f']
Kolonialjiddisch|[]
Kolonialkonflikt|['m']
Kolonialkrieg|['m']
Kolonialliteratur|['f']
Koloniallobby|['f']
Kolonialmacht|['f']
Kolonialmarke|['f']
Kolonialmigrant|['m']
Kolonialmigration|['f']
Kolonialminister|['m']
Kolonialministerium|['n']
Kolonialmuseum|['n']
Kolonialoffizier|['m']
Kolonialpolitik|['f']
Kolonialpolitiker|['m']
Kolonialpresse|['f']
Kolonialrassismus|['m']
Kolonialregierung|['f']
Kolonialregime|['n']
Kolonialreich|['n']
Kolonialsprache|['f']
Kolonialstil|['m']
Kolonialstudium|['n']
Kolonialtruppe|['f']
Kolonialverwaltung|['f']
Kolonialware|['f']
Kolonialwarengeschäft|['n']
Kolonialwarenhändler|['m']
Kolonialwarenhändlerin|['f']
Kolonialwarenladen|['m']
Kolonialwelt|['f']
Kolonialzeit|['f']
Koloniawagen|['m']
Kolonie|['f']
Koloniegründer|['m']
Kolonisation|['f']
Kolonisator|['m']
Kolonisierung|['f']
Kolonisierungspolitik|['f']
Kolonisierungsprojekt|['n']
Kolonist|['m']
Kolonistin|['f']
Kolonnade|['f']
Kolonne|['f']
Kolonya|['n']
Kolophonium|['n']
Koloration|['f']
Koloratur|['f']
Kolorierung|['f']
Koloskop|['n']
Koloskopie|['f']
Koloss|['m']
Kolossalität|['f']
Kolossalstatue|['f']
Kolosser|['m']
Kolosserbrief|['m']
Kolosseum|['n']
Kolostomiebeutel|['m']
Kolostrum|['n']
Kolping|[]
Kolpingskapelle|['f']
Kolpingwerk|['n']
Kolportage|['f']
Kolporteur|['m']
Kolter|['m' 'f' 'n']
Kolumbarium|['n']
Kolumbianer|['m']
Kolumbianerin|['f']
Kolumbien|[]
Kolumne|['f']
Kolumnist|['m']
Kolumnistin|['f']
Koma|['n' 'f']
Komantsche|['m']
Komantschin|['f']
Komapatient|['m']
Komapatientin|['f']
Komasaufen|['n']
Komatrinker|['m']
Komatrinkerin|['f']
Kombattant|['m']
Kombattantin|['f']
Kombi|['m' 'f']
Kombinat|['n']
Kombination|['f']
Kombinationsfeld|['n']
Kombinationsgabe|['f']
Kombinationspräparat|['n']
Kombinationszange|['f']
Kombinatorik|['f']
Kombipräparat|['n']
Kombitherme|['f']
Kombiwagen|['m']
Kombizange|['f']
Kombucha|['m' 'n' 'f']
Kombüse|['f']
Komedo|['m']
Komet|['m']
Kometenforschung|['f']
Kometenschauer|['m']
Kometenschweif|['m']
Komfort|['m']
Komfortlüftung|['f']
Komfortzone|['f']
Komi|['m']
Komi-Permjakisch|[]
Komi-Sprache|['f']
Komi-Syrjänisch|[]
Komik|['f']
Komiker|['m']
Komikerduo|['n']
Komikerin|['f']
Komitadschi|['m']
Komitat|['m' 'n']
Komitativ|['m']
Komitee|['n']
Komitologie|['f']
Komma|['n']
Kommafehler|['m']
Kommandant|['m']
Kommandantin|['f']
Kommandeur|['m']
Kommandeurin|['f']
Kommandeuse|['f']
Kommanditist|['m']
Kommando|['n']
Kommandoaktion|['f']
Kommandoleiter|['f']
Kommandoruf|['m']
Kommandosprache|['f']
Kommandostab|['m']
Kommandostelle|['f']
Kommandostruktur|['f']
Kommandoton|['m']
Kommandoturm|['m']
Kommandozeile|['f']
Kommasetzung|['f']
Kommemoration|['f']
Kommen|['n']
Kommende|['f']
Kommensurabilität|['f']
Kommentar|['m']
Kommentaradverb|['n']
Kommentator|['m']
Kommentatorenkabine|['f']
Kommentatorin|['f']
Kommentierer|['m']
Kommentiererin|['f']
Kommers|['m']
Kommerzialisierung|['f']
Kommerzialist|['m']
Kommerzialrat|['m']
Kommerzialrätin|['f']
Kommerzienrat|['m']
Kommerzienrätin|['f']
Kommilitone|['m']
Kommilitonin|['f']
Kommis|['m']
Kommiss|['m']
Kommissar|['m']
Kommissariat|['n']
Kommissarin|['f']
Kommissbrot|['n']
Kommission|['f']
Kommissionierung|['f']
Kommissionschef|['m']
Kommissionschefin|['f']
Kommissionsentscheidung|['f']
Kommissionsmitglied|['n']
Kommissionspräsident|['m']
Kommissionspräsidentin|['f']
Kommissionär|['m']
Kommissstimme|['f']
Kommode|['f']
Kommodenschublade|['f']
Kommodität|['f']
Kommodore|['m']
Kommorientenvermutung|['f']
Kommunalanleihe|['f']
Kommunalarchiv|['n']
Kommunalbehörde|['f']
Kommunalisierung|['f']
Kommunalobligation|['f']
Kommunalpolitik|['f']
Kommunalpolitiker|['m']
Kommunalpolitikerin|['f']
Kommunalpolitikum|['n']
Kommunalrecht|['n']
Kommunalwahl|['f']
Kommunard|['m']
Kommunarde|['m']
Kommunardin|['f']
Kommune|['f']
Kommunikation|['f']
Kommunikationsbereitschaft|['f']
Kommunikationsethik|['f']
Kommunikationsfluss|['m']
Kommunikationsforschung|['f']
Kommunikationsfähigkeit|['f']
Kommunikationskanal|['m']
Kommunikationsknochen|['m']
Kommunikationslehre|['f']
Kommunikationsmittel|['n']
Kommunikationsmodell|['n']
Kommunikationsmöglichkeit|['f']
Kommunikationspartner|['m']
Kommunikationspartnerin|['f']
Kommunikationsproblem|['n']
Kommunikationsprozess|['m']
Kommunikationsreihe|['f']
Kommunikationssprache|['f']
Kommunikationsstärke|['f']
Kommunikationsverlust|['m']
Kommunikationsversuch|['m']
Kommunikationswirtschaft|['f']
Kommunikationswissenschaft|['f']
Kommunikationswissenschaftler|['m']
Kommunikationswissenschaftlerin|['f']
Kommunikationszentrum|['n']
Kommunion|['f']
Kommunionbank|['f']
Kommunionempfang|['m']
Kommunionfeier|['f']
Kommuniongebet|['n']
Kommunionkind|['n']
Kommunionsempfang|['m']
Kommunionsgeschenk|['n']
Kommunionskind|['n']
Kommuniqué|['n']
Kommunismus|['m']
Kommunist|['m']
Kommunistenschwein|['n']
Kommunistin|['f']
Kommunistische Internationale|['f']
Kommunitarismus|['m']
Kommutation|['f']
Kommutativgesetz|['n']
Kommutativität|['f']
Kommutierung|['f']
Komodowaran|['m']
Komorbidität|['f']
Komoren|[]
Komoreninsel|['f']
Komorer|['m']
Komorerin|['f']
Komorisch|[]
Kompagnie|['f']
Kompagnon|['m']
Kompaktpuder|['m']
Kompanie|['f']
Kompaniefeldwebel|['m']
Kompanieführer|['m']
Kompanieführerin|['f']
Kompanieschuss|['m']
Komparabilität|['f']
Komparation|['f']
Komparationsstufe|['f']
Komparatistik|['f']
Komparativ|['m']
Komparativsatz|['m']
Komparator|['m']
Komparse|['m']
Komparserie|['f']
Komparsin|['f']
Kompartiment|['n']
Kompass|['m']
Kompassnadel|['f']
Kompassrose|['f']
Kompatibilismus|['m']
Kompatibilität|['f']
Kompendium|['n']
Kompensation|['f']
Kompensationsebene|['f']
Kompensationsmaßnahme|['f']
Kompensationsversuch|['m']
Kompensator|['m']
Kompetenz|['f']
Kompetenz-Kompetenz|['f']
Kompetenzkompetenz|['f']
Kompetenzmodell|['n']
Kompetenzstreitigkeit|['f']
Kompetenztatbestand|['m']
Kompilation|['f']
Kompilator|['m']
Kompilatorin|['f']
Kompilierung|['f']
Komplement|['n']
Komplementarität|['f']
Komplementsatz|['m']
Komplementär|['m']
Komplementärgesellschaft|['f']
Komplementärin|['f']
Komplementärmedizin|['f']
Komplementärmenge|['f']
Komplenym|['n']
Komplenymie|['f']
Komplet|['f']
Kompletion|['f']
Komplex|['m']
Komplexannahmestelle|['f']
Komplexbildner|['m']
Komplexbrigade|['f']
Komplexion|['f']
Komplexität|['f']
Komplexitätswissenschaft|['f']
Komplexler|['m']
Komplikation|['f']
Kompliment|['n']
Komplize|['m']
Komplizenschaft|['f']
Kompliziertheit|['f']
Komplizin|['f']
Komplott|['n' 'm']
Komponente|['f']
Komponentenanalyse|['f']
Komponentensprache|['f']
Komponist|['m']
Komponistin|['f']
Kompositeur|['m']
Kompositeurin|['f']
Komposition|['f']
Kompositionsfuge|['f']
Kompositum|['n']
Kompossibilität|['f']
Kompost|['m']
Kompostanlage|['f']
Komposterde|['f']
Komposthaufen|['m']
Komposti|['m']
Kompostieranlage|['f']
Kompostierung|['f']
Kompostierungsanlage|['f']
Kompostmüll|['m']
Kompostwerk|['n']
Kompott|['n']
Komprador|['m']
Kompresse|['f']
Kompressibilität|['f']
Kompression|['f']
Kompressionshandschuh|['m']
Kompressionstherapie|['f']
Kompressionsverband|['m']
Kompressor|['m']
Kompromiss|['m' 'n']
Kompromissbereitschaft|['f']
Kompromissfähigkeit|['f']
Kompromissler|['m']
Kompromisslerin|['f']
Kompromissunfähigkeit|['f']
